RowNumber,CustomerId,CustomerId_ref_number,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4724,CUS15790658,15790658,Iqbal,621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0
4725,CUS15578648,15578648,Marino,543,Germany,Male,49,6,59532.18,1,1,0,104253.56,0
4726,CUS15734987,15734987,Robertson,658,France,Female,43,7,140260.36,2,1,0,2748.72,0
4727,CUS15721740,15721740,Pai,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0
4728,CUS15641822,15641822,Barese,648,France,Female,19,1,0,2,0,1,22101.86,0
4729,CUS15765650,15765650,Chigolum,501,Germany,Male,40,5,114655.58,1,0,0,126535.92,0
4730,CUS15788556,15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63,1
4731,CUS15576550,15576550,Ugochukwu,619,Spain,Female,38,1,0,1,1,0,112442.63,1
4732,CUS15622230,15622230,Cribb,705,France,Female,35,3,0,2,0,1,66331.01,0
4733,CUS15653937,15653937,McIntyre,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1
4734,CUS15743538,15743538,Pickering,710,France,Female,31,1,0,2,1,0,20081.3,0
4735,CUS15591740,15591740,Fletcher,590,France,Female,54,4,0,2,1,1,93820.49,1
4736,CUS15650086,15650086,Uchenna,725,France,Male,43,2,165896,2,1,0,130795.52,0
4737,CUS15718773,15718773,Pisano,638,France,Female,32,0,0,2,1,0,160129.99,0
4738,CUS15615140,15615140,Corson,791,France,Male,36,6,111168.97,1,1,1,189969.91,0
4739,CUS15644361,15644361,Hooper,702,France,Female,40,1,103549.24,1,0,0,9712.52,1
4740,CUS15774536,15774536,He,607,France,Female,32,6,0,2,0,0,196062.01,0
4741,CUS15618661,15618661,Chidubem,535,France,Male,30,6,103804.97,1,1,1,125710.53,0
4742,CUS15605020,15605020,Schofield,651,France,Male,45,2,165901.59,2,1,0,23054.51,1
4743,CUS15762134,15762134,Liang,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0
4744,CUS15685279,15685279,Somadina,511,Spain,Female,57,8,122950.31,1,1,1,181258.76,0
4745,CUS15582849,15582849,McIntosh,757,France,Female,51,1,0,1,1,1,22835.13,1
4746,CUS15655410,15655410,Hinton,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1
4747,CUS15649129,15649129,Sal,757,France,Male,32,9,0,2,1,0,115950.96,0
4748,CUS15702380,15702380,De Luca,663,Spain,Male,64,6,0,2,0,1,15876.52,0
4749,CUS15759067,15759067,Bromby,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
4750,CUS15683027,15683027,Chang,570,Germany,Male,29,4,122028.65,2,1,1,173792.77,0
4751,CUS15597487,15597487,Hunter,850,France,Female,35,5,0,1,1,1,80992.8,0
4752,CUS15763256,15763256,Sheppard,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1
4753,CUS15620111,15620111,Fan,659,France,Male,54,8,133436.52,1,1,0,56787.8,0
4754,CUS15623053,15623053,Muir,454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0
4755,CUS15595592,15595592,Lai,708,France,Female,59,2,0,1,1,0,179673.11,1
4756,CUS15740072,15740072,Padovesi,720,France,Female,37,2,120328.88,2,1,1,138470.21,0
4757,CUS15778005,15778005,Kemp,785,France,Female,39,1,130147.98,1,1,0,163798.41,1
4758,CUS15583278,15583278,Greece,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
4759,CUS15601263,15601263,Young,493,Spain,Female,48,7,0,2,1,0,48545.1,0
4760,CUS15709222,15709222,Chukwueloka,557,Spain,Male,34,3,0,1,0,1,123427.98,0
4761,CUS15713949,15713949,Woods,850,France,Male,40,1,76914.21,1,1,0,174183.44,0
4762,CUS15717706,15717706,Forbes,799,France,Female,32,3,106045.92,2,1,1,17938,0
4763,CUS15756071,15756071,Kang,756,France,Male,34,1,103133.26,1,1,1,90059.04,0
4764,CUS15696564,15696564,Nweke,752,France,Male,38,0,145974.79,2,1,1,137694.23,0
4765,CUS15657637,15657637,Ts'ui,696,Spain,Female,36,3,0,3,1,0,65039.9,0
4766,CUS15755863,15755863,Milano,630,Spain,Female,49,1,0,2,0,1,162858.29,0
4767,CUS15719858,15719858,Chao,659,Spain,Female,38,9,0,2,1,1,35701.06,0
4768,CUS15688876,15688876,Wan,685,Spain,Male,39,9,0,2,1,1,18826.06,0
4769,CUS15698528,15698528,Napolitani,599,Spain,Female,31,3,0,1,1,1,130086.47,1
4770,CUS15770345,15770345,Kovaleva,559,Spain,Female,31,1,139183.06,1,0,1,143360.56,0
4771,CUS15761506,15761506,Russell,615,Spain,Male,19,5,0,2,1,0,159920.92,0
4772,CUS15716619,15716619,Chiebuka,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0
4773,CUS15788367,15788367,Ellis,487,Spain,Male,44,6,61691.45,1,1,1,53087.98,0
4774,CUS15709451,15709451,Gordon,646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0
4775,CUS15640421,15640421,Conway,811,France,Female,35,7,0,1,1,1,178.19,0
4776,CUS15580068,15580068,Buccho,526,Spain,Male,35,5,0,2,1,1,105618.14,0
4777,CUS15677123,15677123,Aksyonova,767,Spain,Male,37,7,0,2,1,1,24734.25,0
4778,CUS15619801,15619801,Batty,548,France,Female,33,1,80107.83,2,0,1,82245.67,0
4779,CUS15582246,15582246,Rowe,737,Spain,Female,45,2,0,2,0,1,177695.67,0
4780,CUS15711843,15711843,Pisani,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,1
4781,CUS15680046,15680046,Onochie,711,Spain,Male,36,8,0,2,1,0,55207.41,0
4782,CUS15804131,15804131,Farmer,850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1
4783,CUS15722611,15722611,Cameron,752,France,Female,53,8,114233.18,1,1,1,51587.04,0
4784,CUS15729224,15729224,Jennings,710,France,Female,37,5,0,2,1,0,115403.31,0
4785,CUS15811588,15811588,Eluemuno,664,Spain,Female,53,7,187602.18,1,1,0,186392.99,1
4786,CUS15702138,15702138,Swift,510,France,Female,22,3,156834.34,1,0,0,44374.44,0
4787,CUS15749799,15749799,Pisani,577,France,Female,34,2,0,2,1,1,84033.35,0
4788,CUS15752885,15752885,Nnonso,529,France,Male,42,1,157498.9,1,1,1,82276.62,0
4789,CUS15674932,15674932,Cameron,757,Spain,Female,44,9,0,2,1,0,177528.92,0
4790,CUS15743828,15743828,Stevens,691,France,Male,41,2,0,1,1,1,56850.92,1
4791,CUS15642022,15642022,Zito,621,Spain,Male,34,8,0,1,0,0,47972.65,0
4792,CUS15746461,15746461,Taylor,709,Spain,Male,35,2,0,2,1,0,104982.39,0
4793,CUS15809991,15809991,Ferrari,756,Spain,Male,19,4,130274.22,1,1,1,133535.29,0
4794,CUS15787322,15787322,Yeh,788,France,Female,41,6,0,1,1,1,25571.37,0
4795,CUS15575498,15575498,Gould,705,France,Female,39,5,149379.66,2,1,0,96075.55,0
4796,CUS15691387,15691387,Agafonova,483,France,Male,29,9,0,1,1,1,81634.45,0
4797,CUS15765457,15765457,Fowler,719,Spain,Male,35,1,100829.94,1,1,1,165008.97,0
4798,CUS15666173,15666173,Chidumaga,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0
4799,CUS15627377,15627377,Sabbatini,593,France,Male,41,6,0,2,1,1,99136.49,0
4800,CUS15656683,15656683,Johnson,551,France,Male,52,1,0,1,0,0,63584.55,1
4801,CUS15679810,15679810,Chapman,690,France,Male,39,6,0,2,1,0,160532.88,0
4802,CUS15606310,15606310,Birk,823,France,Male,71,5,149105.08,1,0,1,162683.06,0
4803,CUS15756871,15756871,Capon,512,Spain,Male,39,3,0,1,1,0,134878.19,0
4804,CUS15610002,15610002,Chidubem,802,Spain,Male,41,5,0,2,1,1,134626.3,0
4805,CUS15567802,15567802,Childs,450,Spain,Female,34,2,0,2,1,0,175480.93,0
4806,CUS15745452,15745452,Sun,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
4807,CUS15617252,15617252,Lung,697,France,Female,33,1,87347.7,1,1,0,172524.51,0
4808,CUS15753248,15753248,Tao,611,France,Male,28,2,0,2,0,0,25395.83,0
4809,CUS15610755,15610755,Napolitano,643,France,Female,33,0,137811.75,1,1,1,184856.89,0
4810,CUS15662238,15662238,Davis,822,France,Male,37,3,105563,1,1,0,182624.93,0
4811,CUS15799186,15799186,Sagese,632,France,Male,38,4,0,2,0,0,192505.62,0
4812,CUS15686941,15686941,Hutchinson,575,Spain,Female,26,7,0,2,1,0,112507.63,0
4813,CUS15601172,15601172,Nelson,672,France,Male,31,6,91125.75,1,1,0,177295.92,0
4814,CUS15723858,15723858,Schiavone,517,Spain,Male,39,3,0,2,0,1,12465.51,0
4815,CUS15615896,15615896,Chienezie,621,Spain,Male,39,8,0,2,1,0,36122.96,0
4816,CUS15737647,15737647,Obioma,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0
4817,CUS15582841,15582841,Butusov,600,France,Male,29,8,0,2,0,1,34747.43,0
4818,CUS15760090,15760090,Pisano,640,France,Male,28,7,0,2,1,1,131097.9,0
4819,CUS15588587,15588587,Stetson,752,France,Female,36,1,86837.95,1,1,1,105280.55,0
4820,CUS15683157,15683157,Waring,613,France,Male,26,4,100446.57,1,0,1,149653.81,0
4821,CUS15694209,15694209,Fanucci,484,France,Female,32,3,0,2,1,1,139390.99,0
4822,CUS15655875,15655875,Thao,511,France,Female,33,3,0,2,1,0,132436.71,0
4823,CUS15805704,15805704,Murphy,745,France,Female,32,2,0,4,0,1,179705.13,1
4824,CUS15744789,15744789,McConnell,786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0
4825,CUS15799357,15799357,Armfield,727,France,Male,35,5,136364.46,1,0,0,142754.71,0
4826,CUS15726153,15726153,Fanucci,622,France,Male,31,5,106260.67,1,1,1,2578.43,0
4827,CUS15713346,15713346,Panina,794,France,Male,24,10,146126.75,1,1,1,88992.05,0
4828,CUS15665053,15665053,Nixon,636,Spain,Male,52,4,111284.53,1,0,1,32936.44,1
4829,CUS15592379,15592379,Walker,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0
4830,CUS15692599,15692599,Chiemela,687,France,Male,34,5,128270.56,1,1,0,191092.62,0
4831,CUS15620758,15620758,Martel,660,Spain,Male,30,4,0,2,1,0,129149.06,0
4832,CUS15637428,15637428,Briggs,660,France,Male,35,7,0,2,1,0,13218.6,0
4833,CUS15808389,15808389,Iheatu,617,France,Female,79,7,0,1,1,1,160589.18,0
4834,CUS15807003,15807003,Jennings,762,France,Male,32,10,191775.65,1,1,0,179657.83,0
4835,CUS15702912,15702912,Ch'en,752,Spain,Female,35,2,0,1,1,0,44335.54,1
4836,CUS15590623,15590623,Kovalyov,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0
4837,CUS15728078,15728078,Yeh,609,France,Male,26,10,126392.18,1,0,1,43651.49,0
4838,CUS15708256,15708256,Chien,803,France,Male,28,3,0,2,1,0,159654,0
4839,CUS15582335,15582335,Brown,556,France,Female,40,9,129860.37,1,0,0,17992.94,0
4840,CUS15649150,15649150,Buddicom,531,France,Female,53,5,127642.44,1,1,0,141501.45,1
4841,CUS15691647,15691647,McGregor,411,France,Female,35,2,0,2,1,1,93825.78,0
4842,CUS15668270,15668270,Thompson,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1
4843,CUS15624820,15624820,Ross,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1
4844,CUS15736254,15736254,Ch'ang,654,France,Male,29,2,91955.61,1,1,0,37065.66,0
4845,CUS15720814,15720814,Warren,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0
4846,CUS15642997,15642997,Uspenskaya,655,France,Female,36,2,147149.59,1,1,1,87816.86,0
4847,CUS15693200,15693200,King,752,France,Female,36,7,0,2,1,0,184866.86,0
4848,CUS15624596,15624596,Trentini,534,France,Female,23,5,104822.45,1,0,1,160176.47,0
4849,CUS15807167,15807167,Konovalova,635,France,Male,42,1,146766.72,2,0,1,164357.1,0
4850,CUS15660301,15660301,Dellucci,491,Germany,Male,70,6,148745.92,2,1,1,17818.33,0
4851,CUS15593094,15593094,Goddard,516,France,Male,27,9,0,1,1,0,142680.64,1
4852,CUS15618239,15618239,Neumann,530,France,Female,48,0,0,1,1,0,85081.09,0
4853,CUS15574137,15574137,Ch'in,687,Spain,Male,35,3,0,2,1,1,176450.19,0
4854,CUS15614740,15614740,Walters,684,France,Female,41,6,135203.81,2,1,1,121967.88,0
4855,CUS15574071,15574071,Muravyova,706,Germany,Male,23,2,93301.97,2,0,1,127187.04,0
4856,CUS15671148,15671148,Barry,490,Germany,Male,33,5,96341,2,0,0,108313.34,0
4857,CUS15721921,15721921,Woolnough,796,France,Male,44,8,165326.2,1,1,1,57205.55,0
4858,CUS15717995,15717995,Keen,849,France,Male,27,0,0,2,0,1,157891.86,0
4859,CUS15632050,15632050,Liebe,779,France,Female,41,10,99786.2,1,1,0,86927.53,0
4860,CUS15647111,15647111,White,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0
4861,CUS15759991,15759991,Hunter,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0
4862,CUS15790204,15790204,Myers,663,Spain,Female,22,9,0,1,1,0,29135.89,1
4863,CUS15686780,15686780,Rogova,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0
4864,CUS15640491,15640491,Raff,464,France,Female,33,10,147493.7,2,1,0,100447.53,0
4865,CUS15783225,15783225,Cocci,737,France,Male,54,9,0,1,1,0,83470.4,1
4866,CUS15734438,15734438,Kanayochukwu,590,France,Female,29,4,0,2,1,0,121846.81,0
4867,CUS15688760,15688760,Obialo,522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0
4868,CUS15768124,15768124,Liu,648,France,Female,34,3,0,1,1,0,54726.43,0
4869,CUS15661330,15661330,Gilbert,754,France,Male,37,6,0,1,1,1,116141.72,0
4870,CUS15781272,15781272,Coles,669,France,Male,50,4,149713.61,3,1,1,124872.42,1
4871,CUS15573888,15573888,Ponomaryov,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1
4872,CUS15575858,15575858,Bergamaschi,763,France,Male,40,3,0,2,1,0,134281.11,0
4873,CUS15645937,15645937,Guerin,790,Spain,Male,32,3,0,1,1,0,91044.47,0
4874,CUS15702337,15702337,Sinclair,581,France,Male,37,7,0,2,1,1,74320.75,0
4875,CUS15764537,15764537,Dominguez,703,France,Male,43,8,0,2,1,0,9704.66,0
4876,CUS15619616,15619616,Costa,571,France,Female,33,9,102017.25,2,0,0,128600.49,0
4877,CUS15585133,15585133,Wei,657,Spain,Female,27,8,0,2,0,0,6468.24,0
4878,CUS15573971,15573971,Mills,737,France,Male,44,7,0,2,0,0,57898.58,0
4879,CUS15579433,15579433,Pugh,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0
4880,CUS15777045,15777045,Price,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1
4881,CUS15611580,15611580,Wood,751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0
4882,CUS15614778,15614778,Robertson,579,France,Male,31,6,0,2,1,0,26149.25,0
4883,CUS15771750,15771750,Sawtell,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0
4884,CUS15593280,15593280,Yuryeva,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0
4885,CUS15569274,15569274,Pisano,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1
4886,CUS15654408,15654408,Kharitonova,562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0
4887,CUS15657468,15657468,Simmons,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0
4888,CUS15614213,15614213,Muramats,620,France,Male,37,0,107548.94,1,1,0,71175.94,0
4889,CUS15589869,15589869,Tang,437,France,Male,49,9,111634.29,2,0,1,166440.32,0
4890,CUS15693205,15693205,Peng,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1
4891,CUS15797113,15797113,Bevan,552,Spain,Female,34,4,0,2,1,0,140286.69,0
4892,CUS15676958,15676958,Zito,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0
4893,CUS15739592,15739592,Sokolov,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1
4894,CUS15656263,15656263,Teng,764,Spain,Male,29,5,0,2,1,0,65868.28,0
4895,CUS15636872,15636872,Amadi,585,France,Female,32,8,144705.87,2,0,0,171482.56,0
4896,CUS15589435,15589435,Davide,784,France,Male,31,7,0,2,1,1,143204.41,0
4897,CUS15640464,15640464,Parkes,605,France,Male,41,5,91612.91,1,1,1,28427.84,0
4898,CUS15723851,15723851,Mazzanti,699,Spain,Male,40,2,0,1,1,0,78387.32,0
4899,CUS15722122,15722122,Findlay,544,France,Female,40,7,0,1,0,1,161076.92,0
4900,CUS15696852,15696852,Hsu,803,France,Female,32,9,192122.84,1,1,1,54277.45,1
4901,CUS15634936,15634936,Chukwukadibia,735,France,Male,41,7,179904,1,1,1,137180.95,0
4902,CUS15575935,15575935,Baxter,673,France,Male,59,0,178058.06,2,0,1,21063.71,1
4903,CUS15634491,15634491,Kung,652,France,Male,30,2,176166.56,2,1,1,152210.81,0
4904,CUS15628530,15628530,Booth,694,France,Male,42,3,156864.2,2,0,0,88890.75,0
4905,CUS15678720,15678720,Evans,741,France,Female,44,7,0,2,1,1,190534.76,0
4906,CUS15627999,15627999,Kung,590,Spain,Male,30,3,0,2,1,0,83090.35,0
4907,CUS15571244,15571244,Tung,809,Spain,Female,33,3,0,2,0,1,141426.78,0
4908,CUS15739931,15739931,Yuan,523,France,Male,34,2,161588.89,1,1,1,51358.66,0
4909,CUS15806256,15806256,Jackson,540,France,Male,48,2,109349.29,1,1,0,88703.04,1
4910,CUS15787258,15787258,Ross,596,Spain,Female,29,6,0,2,1,0,116696.77,0
4911,CUS15706463,15706463,Yang,597,France,Female,36,9,0,2,1,1,7156.09,0
4912,CUS15691004,15691004,Yu,407,Spain,Male,37,1,0,1,1,1,49161.12,1
4913,CUS15792228,15792228,Onwumelu,748,France,Male,60,0,152335.7,1,1,0,126743.33,1
4914,CUS15733447,15733447,Gay,562,France,Female,51,1,124662.54,1,1,1,65390.46,1
4915,CUS15679062,15679062,Morrison,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0
4916,CUS15594409,15594409,Belov,710,France,Male,45,1,0,2,1,1,36154.66,0
4917,CUS15613816,15613816,Mao,539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0
4918,CUS15681991,15681991,Walsh,542,France,Male,32,7,107871.72,1,1,0,125302.64,0
4919,CUS15796074,15796074,Bruno,717,France,Female,36,2,99472.76,2,1,0,94274.72,1
4920,CUS15625941,15625941,Gray,682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0
4921,CUS15615016,15615016,Maurer,515,France,Male,33,2,0,2,1,1,136028.97,0
4922,CUS15748414,15748414,Chiang,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1
4923,CUS15751203,15751203,Cattaneo,702,France,Male,26,5,56738.47,2,1,1,100442.22,1
4924,CUS15662658,15662658,Grieve,651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0
4925,CUS15574868,15574868,Lowell,792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0
4926,CUS15790282,15790282,Trentino,817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0
4927,CUS15762927,15762927,Sung,674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0
4928,CUS15803456,15803456,Yen,641,France,Female,40,9,0,1,0,0,151648.66,1
4929,CUS15771857,15771857,Philipp,513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0
4930,CUS15700601,15700601,Dynon,561,France,Male,34,1,78829.53,1,1,1,12148.2,0
4931,CUS15569670,15569670,Alexeyeva,627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0
4932,CUS15772341,15772341,Hs?eh,682,Germany,Male,81,6,122029.15,1,1,1,50783.88,0
4933,CUS15661548,15661548,Ferri,683,France,Female,29,0,157829.12,1,0,0,129891.66,0
4934,CUS15787597,15787597,Hsu,420,Germany,Female,31,1,108377.75,2,1,1,9904.63,0
4935,CUS15806913,15806913,Bishop,670,France,Female,54,2,95507.12,1,1,1,63213.31,0
4936,CUS15804862,15804862,Toscani,505,Germany,Male,43,6,127146.68,1,0,0,137565.87,0
4937,CUS15792986,15792986,T'ao,580,Germany,Male,24,1,133811.78,1,1,0,17185.95,1
4938,CUS15625632,15625632,Philip,577,France,Male,36,3,121092.47,2,0,1,143783.46,0
4939,CUS15727703,15727703,Li Fonti,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
4940,CUS15606273,15606273,Rene,616,France,Male,37,5,144235.73,2,0,0,154957.66,1
4941,CUS15799652,15799652,Daigle,763,France,Female,38,0,152582.2,2,0,0,31892.82,0
4942,CUS15715047,15715047,Joshua,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1
4943,CUS15784687,15784687,Simmons,592,France,Male,36,1,126477.42,1,0,0,179718.17,0
4944,CUS15615322,15615322,Jamieson,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0
4945,CUS15722072,15722072,Hou,630,France,Male,53,5,138053.67,1,0,1,114110.97,0
4946,CUS15646784,15646784,Cochran,529,France,Female,31,2,164003.05,2,1,1,60993.23,0
4947,CUS15644692,15644692,Bibb,546,France,Female,47,8,0,1,1,1,66408.01,1
4948,CUS15670354,15670354,Jen,753,France,Female,62,6,0,2,1,1,136398.9,0
4949,CUS15716357,15716357,Corran,772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0
4950,CUS15786717,15786717,He,567,France,Male,36,1,0,2,0,0,8555.73,0
4951,CUS15771383,15771383,Loggia,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0
4952,CUS15649793,15649793,Lovely,658,France,Male,20,7,0,2,0,0,187638.34,0
4953,CUS15731543,15731543,Becker,679,Spain,Male,58,9,109327.65,1,1,1,3829.13,0
4954,CUS15684516,15684516,Plascencia,629,Spain,Male,34,1,121151.05,1,0,0,119357.93,0
4955,CUS15677249,15677249,Somadina,731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0
4956,CUS15581525,15581525,Walker,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0
4957,CUS15628420,15628420,Alekseeva,660,Spain,Male,33,2,80462.24,1,0,0,150422.35,0
4958,CUS15600478,15600478,Watson,752,France,Male,39,3,0,1,1,0,188187.05,0
4959,CUS15594502,15594502,Zotov,655,France,Male,37,6,109093.41,2,1,0,1775.52,0
4960,CUS15784361,15784361,Williamson,543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0
4961,CUS15767626,15767626,Carpenter,811,France,Male,42,10,0,2,1,1,3797.79,0
4962,CUS15632521,15632521,Cattaneo,689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0
4963,CUS15665088,15665088,Gordon,531,France,Female,42,2,0,2,0,1,90537.47,0
4964,CUS15652084,15652084,Boni,515,France,Male,40,0,109542.29,1,1,1,166370.81,0
4965,CUS15574761,15574761,Lynch,466,France,Female,41,3,33563.95,2,1,0,178994.13,1
4966,CUS15729515,15729515,McCarthy,782,France,Male,36,1,148795.17,2,1,1,195681.43,0
4967,CUS15682070,15682070,Davies,611,France,Male,64,9,0,2,1,1,53277.15,0
4968,CUS15743817,15743817,Hargreaves,621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1
4969,CUS15572158,15572158,Blackburn,604,Spain,Male,41,3,0,1,0,0,11819.84,0
4970,CUS15584477,15584477,K?,655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0
4971,CUS15614893,15614893,Meng,689,Spain,Male,38,2,0,1,1,1,82709.8,0
4972,CUS15665963,15665963,Cattaneo,681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0
4973,CUS15612524,15612524,Hunt,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0
4974,CUS15596962,15596962,Owens,617,France,Female,24,4,137295.19,2,1,1,91195.12,0
4975,CUS15744942,15744942,Steele,638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1
4976,CUS15573278,15573278,Kennedy,743,France,Male,39,6,0,2,1,0,44265.28,0
4977,CUS15717056,15717056,Pan,828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0
4978,CUS15795881,15795881,Alexander,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0
4979,CUS15758939,15758939,Bray,540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0
4980,CUS15792250,15792250,Nnabuife,616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0
4981,CUS15740406,15740406,Padovesi,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1
4982,CUS15768137,15768137,Bray,667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1
4983,CUS15569120,15569120,Lucas,615,France,Male,30,7,0,2,1,1,156346.84,0
4984,CUS15723721,15723721,Tinline,543,France,Male,30,4,140916.81,1,1,0,157711.18,0
4985,CUS15777122,15777122,Esomchi,553,France,Female,31,4,0,2,1,1,89087.4,0
4986,CUS15742681,15742681,Liao,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0
4987,CUS15582090,15582090,Iroawuchi,684,Spain,Female,36,4,0,1,1,0,117038.96,0
4988,CUS15711254,15711254,Retana,452,France,Female,35,7,0,2,1,0,164241.67,0
4989,CUS15775067,15775067,Fang,606,France,Male,47,3,93578.68,2,0,1,137720.56,1
4990,CUS15602851,15602851,Ozioma,629,France,Male,40,9,0,1,1,0,106.67,0
4991,CUS15802857,15802857,Robson,659,Spain,Female,33,8,115409.6,1,0,1,1539.21,0
4992,CUS15701175,15701175,Bruno,493,France,Female,33,8,90791.69,1,1,1,59659.53,0
4993,CUS15783019,15783019,Price,794,France,Female,62,9,123681.32,3,1,0,173586.63,1
4994,CUS15728912,15728912,Swanson,554,France,Female,44,6,92436.86,1,1,0,126033.9,0
